2026-05-20 11:51:17,612 [INFO] <BrokerConnection node_id=bootstrap-0 host=localhost:9094 <connecting> [IPv6 ('::1', 9094, 0, 0)]>: connecting to localhost:9094 [('::1', 9094, 0, 0) IPv6]
2026-05-20 11:51:17,612 [INFO] Probing node bootstrap-0 broker version
2026-05-20 11:51:17,612 [INFO] <BrokerConnection node_id=bootstrap-0 host=localhost:9094 <connecting> [IPv6 ('::1', 9094, 0, 0)]>: Connection complete.
2026-05-20 11:51:17,714 [INFO] Broker version identified as 2.6.0
2026-05-20 11:51:17,714 [INFO] Set configuration api_version=(2, 6, 0) to skip auto check_version requests on startup
2026-05-20 11:51:17,722 [INFO] 🚀 Iniciando generador | eps=30 | sesiones=10 | anomaly_ratio=0.08 | topic=ecommerce-events
2026-05-20 11:51:17,723 [INFO] Presiona Ctrl+C para detener.

2026-05-20 11:51:17,728 [INFO] <BrokerConnection node_id=1 host=localhost:9094 <connecting> [IPv6 ('::1', 9094, 0, 0)]>: connecting to localhost:9094 [('::1', 9094, 0, 0) IPv6]
2026-05-20 11:51:17,729 [INFO] <BrokerConnection node_id=1 host=localhost:9094 <connecting> [IPv6 ('::1', 9094, 0, 0)]>: Connection complete.
2026-05-20 11:51:17,729 [INFO] <BrokerConnection node_id=bootstrap-0 host=localhost:9094 <connected> [IPv6 ('::1', 9094, 0, 0)]>: Closing connection. 
2026-05-20 18:53:11,073 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 48 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:11,073 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 48 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:11,073 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 48 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:11,073 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 48 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:11,073 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 48 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:11,073 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 48 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:11,073 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 48 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:11,073 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 48 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:11,073 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 48 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:11,073 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 48 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:11,073 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 48 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:11,073 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 48 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:11,073 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 48 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:11,073 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 48 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:11,073 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 48 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:11,073 [WARNING] Expired 1 batches in accumulator
2026-05-20 18:53:11,706 [INFO] <BrokerConnection node_id=1 host=localhost:9094 <connecting> [IPv4 ('127.0.0.1', 9094)]>: connecting to localhost:9094 [('127.0.0.1', 9094) IPv4]
2026-05-20 18:53:11,707 [ERROR] Connect attempt to <BrokerConnection node_id=1 host=localhost:9094 <connecting> [IPv4 ('127.0.0.1', 9094)]> returned error 111. Disconnecting.
2026-05-20 18:53:11,707 [ERROR] <BrokerConnection node_id=1 host=localhost:9094 <connecting> [IPv4 ('127.0.0.1', 9094)]>: Closing connection. KafkaConnectionError: 111 ECONNREFUSED
2026-05-20 18:53:11,707 [WARNING] Node 1 connection failed -- refreshing metadata
2026-05-20 18:53:12,609 [INFO] <BrokerConnection node_id=1 host=localhost:9094 <connecting> [IPv6 ('::1', 9094, 0, 0)]>: connecting to localhost:9094 [('::1', 9094, 0, 0) IPv6]
2026-05-20 18:53:12,609 [ERROR] Connect attempt to <BrokerConnection node_id=1 host=localhost:9094 <connecting> [IPv6 ('::1', 9094, 0, 0)]> returned error 111. Disconnecting.
2026-05-20 18:53:12,609 [ERROR] <BrokerConnection node_id=1 host=localhost:9094 <connecting> [IPv6 ('::1', 9094, 0, 0)]>: Closing connection. KafkaConnectionError: 111 ECONNREFUSED
2026-05-20 18:53:12,609 [WARNING] Node 1 connection failed -- refreshing metadata
2026-05-20 18:53:12,676 [WARNING] Produced messages to topic-partition TopicPartition(topic='ecommerce-events', partition=0) with base offset -1 log start offset None and error None.
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,676 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,677 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,677 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,677 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,677 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,677 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,677 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,677 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,677 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,677 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,677 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,677 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,677 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,677 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,677 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,677 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,677 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,677 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,677 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:12,677 [WARNING] Expired 1 batches in accumulator
2026-05-20 18:53:13,511 [INFO] <BrokerConnection node_id=1 host=localhost:9094 <connecting> [IPv4 ('127.0.0.1', 9094)]>: connecting to localhost:9094 [('127.0.0.1', 9094) IPv4]
2026-05-20 18:53:13,511 [ERROR] Connect attempt to <BrokerConnection node_id=1 host=localhost:9094 <connecting> [IPv4 ('127.0.0.1', 9094)]> returned error 111. Disconnecting.
2026-05-20 18:53:13,511 [ERROR] <BrokerConnection node_id=1 host=localhost:9094 <connecting> [IPv4 ('127.0.0.1', 9094)]>: Closing connection. KafkaConnectionError: 111 ECONNREFUSED
2026-05-20 18:53:13,511 [WARNING] Node 1 connection failed -- refreshing metadata
2026-05-20 18:53:14,246 [WARNING] Produced messages to topic-partition TopicPartition(topic='ecommerce-events', partition=0) with base offset -1 log start offset None and error None.
2026-05-20 18:53:14,246 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,246 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,246 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,246 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,246 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,246 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,246 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,246 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [ERROR] Error al publicar evento en Kafka: KafkaTimeoutError: Batch for TopicPartition(topic='ecommerce-events', partition=0) containing 47 record(s) expired: 30 seconds have passed since batch creation plus linger time
2026-05-20 18:53:14,247 [WARNING] Expired 1 batches in accumulator
2026-05-20 18:53:14,647 [INFO] <BrokerConnection node_id=1 host=localhost:9094 <connecting> [IPv6 ('::1', 9094, 0, 0)]>: connecting to localhost:9094 [('::1', 9094, 0, 0) IPv6]
2026-05-20 18:53:14,647 [ERROR] Connect attempt to <BrokerConnection node_id=1 host=localhost:9094 <connecting> [IPv6 ('::1', 9094, 0, 0)]> returned error 111. Disconnecting.
2026-05-20 18:53:14,647 [ERROR] <BrokerConnection node_id=1 host=localhost:9094 <connecting> [IPv6 ('::1', 9094, 0, 0)]>: Closing connection. KafkaConnectionError: 111 ECONNREFUSED
2026-05-20 18:53:14,647 [WARNING] Node 1 connection failed -- refreshing metadata
2026-05-20 18:53:15,783 [INFO] <BrokerConnection node_id=1 host=localhost:9094 <connecting> [IPv4 ('127.0.0.1', 9094)]>: connecting to localhost:9094 [('127.0.0.1', 9094) IPv4]
2026-05-20 18:53:15,783 [ERROR] Connect attempt to <BrokerConnection node_id=1 host=localhost:9094 <connecting> [IPv4 ('127.0.0.1', 9094)]> returned error 111. Disconnecting.
